"ProcessTime","Name","Item","Type","instanceName","CookedValue","PSComputerName","RunspaceId","PSShowComputerName"
"12/15/2020 10:21:47","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:47","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:47","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:47","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:48","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:48","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:48","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:48","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:49","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:49","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:49","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:49","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:50","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","1.96931123831768","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:50","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:50","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:50","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:51","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0.999892111641154","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:51","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:51","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:51","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:52","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","1.99991440366352","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:52","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:52","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:52","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:53","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:53","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:53","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:53","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:54","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:54","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:54","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:54","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:55","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","2.00002680035912","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:55","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:55","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:55","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:56","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","1.96936029860229","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:56","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:56","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:56","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:57","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0.999920806272143","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:57","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:57","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:57","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:58","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:58","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:58","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:58","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:59","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:59","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
